id_user,mon,cnt_group,cnt_indiv,sum_group,sum_indiv,cnt_total,sum_total
1451,2023-04,7,0,5600,0,7,5600
1451,2023-08,4,0,3200,0,4,3200
1451,2023-10,4,0,3200,0,4,3200
1452,2023-08,7,0,5600,0,7,5600
1452,2023-09,6,0,4800,0,6,4800
1452,2023-10,6,0,4800,0,6,4800
1452,2023-11,8,0,6400,0,8,6400
1452,2023-12,8,0,6400,0,8,6400
1453,2023-04,0,4,0,7200,4,7200
1454,2023-01,0,4,0,7200,4,7200
1455,2023-04,0,2,0,3600,2,3600
1455,2023-05,0,3,0,4800,3,4800
1455,2023-06,0,1,0,1800,1,1800
1455,2023-07,0,1,0,1800,1,1800
1455,2023-08,0,2,0,3600,2,3600
1455,2023-09,0,1,0,1800,1,1800
1455,2023-10,0,1,0,1800,1,1800
1455,2023-11,0,2,0,3600,2,3600
1455,2023-12,0,3,0,5400,3,5400
1456,2023-09,11,5,8800,9000,16,17800
1456,2023-10,13,3,10400,5400,16,15800
1456,2023-11,13,2,11200,3600,15,14800
1456,2023-12,12,3,9600,5400,15,15000
1457,2023-03,6,4,4800,7200,10,12000
1457,2023-08,7,3,5600,5400,10,11000
1457,2023-09,4,6,3200,10800,10,14000
1458,2023-10,9,0,7200,0,9,7200
1458,2023-11,9,0,7200,0,9,7200
1458,2023-12,12,0,9600,0,12,9600
1459,2023-08,4,3,3200,5400,7,8600
1459,2023-09,6,2,4800,3600,8,8400
1460,2023-04,0,1,0,1800,1,1800
1460,2023-05,0,3,0,4800,3,4800
1460,2023-06,0,2,0,3600,2,3600
1460,2023-07,0,1,0,1800,1,1800
1460,2023-08,0,1,0,1800,1,1800
1460,2023-09,0,3,0,5400,3,5400
1460,2023-10,0,1,0,1800,1,1800
1460,2023-11,0,1,0,1800,1,1800
1460,2023-12,0,1,0,1800,1,1800
1462,2023-01,0,3,0,5400,3,5400
1463,2023-01,10,0,8000,0,10,8000
1463,2023-02,14,0,11200,0,14,11200
1463,2023-03,10,0,8000,0,10,8000
1463,2023-04,12,0,9600,0,12,9600
1463,2023-05,10,0,8000,0,10,8000
1463,2023-06,11,0,8800,0,11,8800
1463,2023-07,10,0,8000,0,10,8000
1463,2023-08,9,0,7200,0,9,7200
1463,2023-09,11,0,8800,0,11,8800
1463,2023-10,10,0,8000,0,10,8000
1464,2023-01,0,1,0,1800,1,1800
1465,2023-07,3,4,2400,7200,7,9600
1465,2023-08,3,2,2400,3600,5,6000
1465,2023-10,3,4,2400,7200,7,9600
1466,2023-01,0,2,0,3600,2,3600
1466,2023-02,0,4,0,7200,4,7200
1466,2023-03,0,4,0,7200,4,7200
1466,2023-04,0,3,0,5400,3,5400
1466,2023-05,0,2,0,3200,2,3200
1466,2023-06,0,1,0,1800,1,1800
1466,2023-09,0,3,0,5400,3,5400
1466,2023-10,0,3,0,5400,3,5400
1466,2023-11,0,1,0,1800,1,1800
1467,2023-09,11,3,8800,5400,14,14200
1467,2023-10,8,4,6400,7200,12,13600
1468,2023-06,0,4,0,7200,4,7200
1468,2023-07,0,2,0,3600,2,3600
1468,2023-08,0,5,0,9000,5,9000
1469,2023-03,0,1,0,1800,1,1800
1470,2023-11,3,1,2400,1800,4,4200
1470,2023-12,4,0,3200,0,4,3200
1471,2023-01,4,4,3200,7200,8,10400
1471,2023-02,6,2,4800,3600,8,8400
1471,2023-03,7,1,5600,1800,8,7400
1471,2023-04,5,0,4000,0,5,4000
1471,2023-07,4,0,3200,0,4,3200
1471,2023-08,5,0,4000,0,5,4000
1471,2023-09,5,0,4000,0,5,4000
1471,2023-10,5,0,4000,0,5,4000
1472,2023-02,6,0,4800,0,6,4800
1472,2023-03,5,0,4000,0,5,4000
1472,2023-04,4,0,3200,0,4,3200
1472,2023-05,5,0,4000,0,5,4000
1472,2023-06,8,0,6400,0,8,6400
1472,2023-07,4,0,3200,0,4,3200
1472,2023-08,5,0,4000,0,5,4000
1473,2023-04,0,5,0,9000,5,9000
1474,2023-03,5,5,4000,9000,10,13000
1474,2023-04,5,5,4000,9000,10,13000
1474,2023-05,5,5,4000,8200,10,12200
1474,2023-06,5,5,4000,9000,10,13000
1474,2023-07,5,5,4000,9000,10,13000
1474,2023-08,4,6,3200,10800,10,14000
1474,2023-11,4,6,3200,10800,10,14000
1475,2023-04,12,2,9600,3600,14,13200
1476,2023-02,0,4,0,7200,4,7200
1476,2023-03,0,4,0,7200,4,7200
1477,2023-10,8,4,6400,7200,12,13600
1477,2023-11,5,7,4000,12600,12,16600
1477,2023-12,4,8,3200,14400,12,17600
1478,2023-01,0,2,0,3600,2,3600
1478,2023-02,0,4,0,7200,4,7200
1478,2023-03,0,1,0,1800,1,1800
1479,2023-08,7,1,5600,1800,8,7400
1479,2023-09,4,4,3200,7200,8,10400
1479,2023-11,5,2,4000,3600,7,7600
1479,2023-12,7,0,6400,0,7,6400
1480,2023-09,5,5,4000,9000,10,13000
1480,2023-11,5,5,4000,9000,10,13000
1482,2023-01,7,3,5600,5400,10,11000
1482,2023-02,8,2,6400,3600,10,10000
1482,2023-03,4,6,3200,10800,10,14000
1482,2023-04,8,2,6400,3600,10,10000
1482,2023-05,0,13,0,20800,13,20800
1482,2023-06,6,2,4800,3600,8,8400
1482,2023-07,6,4,4800,7200,10,12000
1482,2023-08,8,2,6400,3600,10,10000
1482,2023-09,8,1,6400,1800,9,8200
1482,2023-10,4,6,3200,10800,10,14000
1482,2023-11,5,5,4000,9000,10,13000
1483,2023-01,0,1,0,1800,1,1800
1485,2023-03,4,0,3200,0,4,3200
1485,2023-04,6,0,4800,0,6,4800
1485,2023-05,3,0,2400,0,3,2400
1485,2023-06,6,0,4800,0,6,4800
1485,2023-07,2,0,1600,0,2,1600
1485,2023-08,3,0,2400,0,3,2400
1485,2023-10,5,0,4000,0,5,4000
1485,2023-12,3,0,2400,0,3,2400
1487,2023-06,0,1,0,1800,1,1800
1487,2023-07,0,2,0,3600,2,3600
1487,2023-08,0,2,0,3600,2,3600
1487,2023-11,0,1,0,1800,1,1800
1487,2023-12,0,1,0,1800,1,1800
1488,2023-01,3,0,2400,0,3,2400
1488,2023-02,4,0,3200,0,4,3200
1488,2023-03,4,0,3200,0,4,3200
1488,2023-04,4,0,3200,0,4,3200
1488,2023-05,0,3,0,4800,3,4800
1488,2023-06,4,0,3200,0,4,3200
1488,2023-07,3,0,2400,0,3,2400
1488,2023-08,3,0,2400,0,3,2400
1488,2023-09,3,0,2400,0,3,2400
1488,2023-10,2,0,1600,0,2,1600
1488,2023-12,3,0,2400,0,3,2400
1489,2023-01,7,2,5600,3600,9,9200
1489,2023-02,5,4,4000,7200,9,11200
1489,2023-03,5,3,4000,5400,8,9400
1489,2023-04,5,4,4000,7200,9,11200
1489,2023-05,7,2,5600,3200,9,8800
1489,2023-06,5,4,4000,7200,9,11200
1489,2023-07,4,4,3200,7200,8,10400
1489,2023-08,5,4,4000,7200,9,11200
1489,2023-09,6,3,4800,5400,9,10200
1489,2023-11,6,3,4800,5400,9,10200
1489,2023-12,6,3,4800,5400,9,10200
1490,2023-01,0,4,0,7200,4,7200
1490,2023-02,0,7,0,12600,7,12600
1491,2023-01,0,5,0,9000,5,9000
1491,2023-02,0,5,0,9000,5,9000
1491,2023-03,0,4,0,7200,4,7200
1491,2023-04,0,3,0,5400,3,5400
1491,2023-05,0,5,0,8000,5,8000
1491,2023-06,0,2,0,3600,2,3600
1491,2023-07,0,2,0,3600,2,3600
1491,2023-08,0,5,0,9000,5,9000
1491,2023-09,0,2,0,3600,2,3600
1491,2023-10,0,6,0,10800,6,10800
1491,2023-11,0,2,0,3600,2,3600
1492,2023-02,7,0,5600,0,7,5600
1492,2023-03,5,3,4000,5400,8,9400
1492,2023-04,8,0,6400,0,8,6400
1492,2023-06,8,0,6400,0,8,6400
1492,2023-07,4,4,3200,7200,8,10400
1492,2023-08,4,4,3200,7200,8,10400
1492,2023-09,4,3,3200,5400,7,8600
1492,2023-10,5,3,4000,5400,8,9400
1492,2023-12,8,0,6400,0,8,6400
1493,2023-09,0,2,0,3600,2,3600
1493,2023-12,0,3,0,5400,3,5400
1494,2023-01,0,2,0,3600,2,3600
1494,2023-04,0,3,0,5400,3,5400
1494,2023-07,0,4,0,7200,4,7200
1494,2023-08,0,4,0,7200,4,7200
1495,2023-03,0,3,0,5400,3,5400
1496,2023-01,10,0,8000,0,10,8000
1496,2023-04,11,0,8800,0,11,8800
1496,2023-05,8,0,6400,0,8,6400
1496,2023-06,9,0,7200,0,9,7200
1496,2023-07,11,0,8800,0,11,8800
1496,2023-08,12,0,9600,0,12,9600
1496,2023-09,10,0,8000,0,10,8000
1496,2023-10,9,0,7200,0,9,7200
1496,2023-11,11,0,8800,0,11,8800
1497,2023-01,8,6,6400,10800,14,17200
1497,2023-02,12,2,9600,3600,14,13200
1497,2023-03,10,4,8000,7200,14,15200
1497,2023-05,11,3,8800,4800,14,13600
1497,2023-06,12,2,9600,3600,14,13200
1497,2023-09,10,4,8000,7200,14,15200
1497,2023-10,7,6,5600,10800,13,16400
1498,2023-01,4,7,3200,12600,11,15800
1498,2023-02,4,7,3200,12600,11,15800
1498,2023-03,7,5,5600,9000,12,14600
1498,2023-04,7,5,5600,9000,12,14600
1498,2023-11,4,8,3200,14400,12,17600
1498,2023-12,7,5,5600,9000,12,14600
1499,2023-11,6,2,4800,3600,8,8400
1499,2023-12,6,2,5600,3600,8,9200
1500,2023-03,0,8,0,14400,8,14400
1500,2023-04,0,7,0,12600,7,12600
1500,2023-09,0,5,0,9000,5,9000
1500,2023-10,0,4,0,7200,4,7200
1500,2023-11,0,8,0,14400,8,14400
1500,2023-12,0,4,0,7200,4,7200
1501,2023-05,8,0,6400,0,8,6400
1501,2023-06,8,0,6400,0,8,6400
1501,2023-07,10,0,8000,0,10,8000
1501,2023-08,10,0,8000,0,10,8000
1501,2023-09,11,0,8800,0,11,8800
1501,2023-10,11,0,8800,0,11,8800
1501,2023-11,12,0,9600,0,12,9600
1502,2023-02,0,4,0,7200,4,7200
1502,2023-04,0,3,0,5400,3,5400
1502,2023-05,0,4,0,6400,4,6400
1502,2023-06,0,4,0,7200,4,7200
1502,2023-07,0,3,0,5400,3,5400
1502,2023-10,0,4,0,7200,4,7200
1502,2023-11,0,2,0,3600,2,3600
1503,2023-01,0,6,0,10800,6,10800
1503,2023-02,0,3,0,5400,3,5400
1503,2023-03,0,4,0,7200,4,7200
1503,2023-04,0,4,0,7200,4,7200
1503,2023-05,0,3,0,4800,3,4800
1503,2023-08,0,4,0,7200,4,7200
1503,2023-09,0,2,0,3600,2,3600
1503,2023-10,0,3,0,5400,3,5400
1504,2023-03,8,0,6400,0,8,6400
1504,2023-04,8,0,6400,0,8,6400
1504,2023-07,3,0,2400,0,3,2400
1504,2023-09,8,0,6400,0,8,6400
1504,2023-10,8,0,6400,0,8,6400
1504,2023-11,4,0,3200,0,4,3200
1504,2023-12,4,0,3200,0,4,3200
1505,2023-01,0,4,0,7200,4,7200
1505,2023-02,0,2,0,3600,2,3600
1505,2023-03,0,4,0,7200,4,7200
1505,2023-04,0,3,0,5400,3,5400
1505,2023-08,0,2,0,3600,2,3600
1506,2023-01,8,5,6400,9000,13,15400
1506,2023-02,11,3,8800,5400,14,14200
1506,2023-03,10,3,8000,5400,13,13400
1506,2023-04,11,3,8800,5400,14,14200
1506,2023-05,10,4,8000,6400,14,14400
1506,2023-06,10,4,8000,7200,14,15200
1506,2023-07,11,3,8800,5400,14,14200
1506,2023-08,11,3,8800,5400,14,14200
1506,2023-09,10,4,8800,7200,14,16000
1506,2023-10,10,4,8000,7200,14,15200
1507,2023-01,8,0,6400,0,8,6400
1507,2023-02,6,2,4800,3600,8,8400
1507,2023-03,4,4,3200,7200,8,10400
1507,2023-04,8,0,6400,0,8,6400
1507,2023-08,8,0,6400,0,8,6400
1507,2023-09,5,0,4000,0,5,4000
1508,2023-01,0,4,0,7200,4,7200
1508,2023-02,0,4,0,7200,4,7200
1508,2023-03,0,5,0,9000,5,9000
1508,2023-05,0,5,0,8000,5,8000
1508,2023-06,0,6,0,10800,6,10800
1508,2023-07,0,2,0,3600,2,3600
1508,2023-08,0,3,0,5400,3,5400
1508,2023-09,0,5,0,9000,5,9000
1508,2023-10,0,3,0,5400,3,5400
1508,2023-12,0,5,0,9000,5,9000
1509,2023-07,0,5,0,9000,5,9000
1509,2023-08,0,6,0,10800,6,10800
1510,2023-08,0,5,0,9000,5,9000
1510,2023-09,0,2,0,3600,2,3600
1510,2023-10,0,6,0,10800,6,10800
1511,2023-03,0,8,0,14400,8,14400
1511,2023-04,0,4,0,7200,4,7200
1511,2023-05,0,8,0,12800,8,12800
1511,2023-06,0,8,0,14400,8,14400
1511,2023-07,0,4,0,7200,4,7200
1511,2023-08,0,8,0,14400,8,14400
1511,2023-09,0,4,0,7200,4,7200
1511,2023-10,0,8,0,14400,8,14400
1511,2023-11,0,5,0,9000,5,9000
1511,2023-12,0,4,0,7200,4,7200
1512,2023-06,4,4,3200,7200,8,10400
1512,2023-07,8,0,6400,0,8,6400
1512,2023-08,5,3,4000,5400,8,9400
1512,2023-09,8,0,6400,0,8,6400
1512,2023-10,6,2,4800,3600,8,8400
1512,2023-11,7,1,5600,1800,8,7400
1513,2023-01,0,2,0,3600,2,3600
1513,2023-02,0,3,0,5400,3,5400
1514,2023-02,11,1,8800,1800,12,10600
1514,2023-03,12,0,9600,0,12,9600
1514,2023-04,12,0,9600,0,12,9600
1514,2023-05,12,0,9600,0,12,9600
1514,2023-06,12,0,9600,0,12,9600
1514,2023-07,11,1,8800,1800,12,10600
1514,2023-08,12,0,9600,0,12,9600
1514,2023-09,10,2,8000,3600,12,11600
1514,2023-10,12,0,9600,0,12,9600
1516,2023-01,0,3,0,5400,3,5400
1516,2023-02,0,1,0,1800,1,1800
1516,2023-03,0,3,0,5400,3,5400
1517,2023-01,0,1,0,1800,1,1800
1517,2023-02,0,3,0,5400,3,5400
1517,2023-06,0,3,0,5400,3,5400
1517,2023-07,0,2,0,3600,2,3600
1517,2023-09,0,4,0,7200,4,7200
1517,2023-10,0,2,0,3600,2,3600
1517,2023-11,0,2,0,3600,2,3600
1518,2023-04,0,6,0,10800,6,10800
1518,2023-05,0,2,0,3200,2,3200
1518,2023-08,0,4,0,7200,4,7200
1518,2023-09,0,4,0,7200,4,7200
1518,2023-10,0,2,0,3600,2,3600
1518,2023-11,0,5,0,9000,5,9000
1519,2023-01,8,4,6400,7200,12,13600
1519,2023-02,10,2,8000,3600,12,11600
1519,2023-03,11,1,8800,1800,12,10600
1519,2023-04,8,0,6400,0,8,6400
1519,2023-05,10,0,8000,0,10,8000
1519,2023-06,10,0,8000,0,10,8000
1519,2023-07,11,0,8800,0,11,8800
1519,2023-08,10,0,8000,0,10,8000
1519,2023-09,12,0,9600,0,12,9600
1519,2023-10,8,0,6400,0,8,6400
1520,2023-04,4,0,3200,0,4,3200
1520,2023-05,3,0,2400,0,3,2400
1520,2023-06,4,0,3200,0,4,3200
1520,2023-08,4,0,3200,0,4,3200
1520,2023-09,4,0,3200,0,4,3200
1520,2023-10,4,0,3200,0,4,3200
1522,2023-04,0,2,0,3600,2,3600
1522,2023-05,0,5,0,8000,5,8000
1522,2023-06,0,3,0,5400,3,5400
1523,2023-01,6,0,4800,0,6,4800
1523,2023-11,5,0,4000,0,5,4000
1523,2023-12,6,0,4800,0,6,4800
1524,2023-01,3,3,2400,5400,6,7800
1524,2023-02,3,3,2400,5400,6,7800
1524,2023-03,4,1,3200,1800,5,5000
1524,2023-04,4,0,3200,0,4,3200
1524,2023-07,4,0,3200,0,4,3200
1524,2023-08,4,0,3200,0,4,3200
1524,2023-10,2,0,1600,0,2,1600
1524,2023-11,3,0,2400,0,3,2400
1524,2023-12,4,0,3200,0,4,3200
1525,2023-01,7,0,5600,0,7,5600
1525,2023-02,7,0,5600,0,7,5600
1525,2023-03,5,0,4000,0,5,4000
1525,2023-08,6,0,4800,0,6,4800
1525,2023-09,4,0,3200,0,4,3200
1526,2023-01,4,4,3200,7200,8,10400
1526,2023-02,4,4,3200,7200,8,10400
1526,2023-05,4,6,3200,9600,10,12800
1526,2023-06,6,0,4800,0,6,4800
1526,2023-07,6,0,4800,0,6,4800
1526,2023-09,7,0,6400,0,7,6400
1526,2023-10,7,0,5600,0,7,5600
1527,2023-09,6,4,4800,7200,10,12000
1527,2023-10,4,6,3200,10800,10,14000
1528,2023-01,6,0,4800,0,6,4800
1528,2023-02,7,0,5600,0,7,5600
1528,2023-03,6,0,4800,0,6,4800
1528,2023-04,5,0,4000,0,5,4000
1528,2023-08,4,0,3200,0,4,3200
1528,2023-09,6,0,4800,0,6,4800
1529,2023-01,7,1,5600,1800,8,7400
1529,2023-02,6,2,4800,3600,8,8400
1529,2023-05,0,6,0,9600,6,9600
1529,2023-06,5,0,4000,0,5,4000
1529,2023-10,5,0,4000,0,5,4000
1529,2023-11,4,0,3200,0,4,3200
1529,2023-12,5,0,4000,0,5,4000
1530,2023-06,3,0,2400,0,3,2400
1530,2023-07,4,0,3200,0,4,3200
1530,2023-08,3,0,2400,0,3,2400
1530,2023-10,4,0,3200,0,4,3200
1530,2023-11,3,0,2400,0,3,2400
1530,2023-12,4,0,3200,0,4,3200
1531,2023-01,10,0,8000,0,10,8000
1531,2023-02,12,0,9600,0,12,9600
1531,2023-03,12,0,9600,0,12,9600
1531,2023-04,13,0,10400,0,13,10400
1531,2023-05,14,0,11200,0,14,11200
1531,2023-06,9,0,8000,0,9,8000
1531,2023-07,14,0,11200,0,14,11200
1531,2023-08,12,0,9600,0,12,9600
1532,2023-01,6,0,4800,0,6,4800
1532,2023-02,4,0,3200,0,4,3200
1532,2023-03,7,0,5600,0,7,5600
1532,2023-04,6,0,4800,0,6,4800
1532,2023-05,6,0,4800,0,6,4800
1532,2023-07,6,0,4800,0,6,4800
1532,2023-10,6,0,4800,0,6,4800
1532,2023-11,6,0,4800,0,6,4800
1532,2023-12,7,0,5600,0,7,5600
1533,2023-03,4,6,3200,10800,10,14000
1533,2023-08,8,0,6400,0,8,6400
1533,2023-09,6,0,4800,0,6,4800
1533,2023-10,7,0,5600,0,7,5600
1533,2023-11,8,0,6400,0,8,6400
1533,2023-12,5,0,4000,0,5,4000
1534,2023-01,3,1,2400,1800,4,4200
1534,2023-02,2,2,1600,3600,4,5200
1534,2023-03,2,0,1600,0,2,1600
1534,2023-04,3,0,2400,0,3,2400
1534,2023-05,4,0,3200,0,4,3200
1534,2023-07,3,0,2400,0,3,2400
1534,2023-08,2,0,1600,0,2,1600
1534,2023-09,3,0,2400,0,3,2400
1534,2023-10,2,0,1600,0,2,1600
1534,2023-11,3,0,2400,0,3,2400
1534,2023-12,4,0,3200,0,4,3200
1535,2023-05,4,0,3200,0,4,3200
1535,2023-06,4,0,3200,0,4,3200
1535,2023-08,2,0,1600,0,2,1600
1535,2023-09,4,0,3200,0,4,3200
1535,2023-10,3,0,2400,0,3,2400
1535,2023-11,2,0,1600,0,2,1600
1535,2023-12,4,0,3200,0,4,3200
1536,2023-03,10,4,8000,7200,14,15200
1536,2023-04,11,3,8800,5400,14,14200
1536,2023-05,0,13,0,20800,13,20800
1536,2023-06,11,3,8800,5400,14,14200
1536,2023-07,9,5,7200,9000,14,16200
1536,2023-08,12,2,9600,3600,14,13200
1536,2023-10,11,3,8800,5400,14,14200
1536,2023-11,12,2,9600,3600,14,13200
1536,2023-12,12,2,9600,3600,14,13200
1537,2023-03,5,0,4000,0,5,4000
1537,2023-04,7,0,6400,0,7,6400
1537,2023-05,1,5,800,8000,6,8800
1537,2023-07,7,0,5600,0,7,5600
1537,2023-08,6,0,4800,0,6,4800
1537,2023-09,6,0,4800,0,6,4800
1537,2023-10,7,0,5600,0,7,5600
1537,2023-12,7,0,5600,0,7,5600
1538,2023-02,4,0,3200,0,4,3200
1538,2023-03,4,0,3200,0,4,3200
1538,2023-10,2,0,1600,0,2,1600
1538,2023-11,4,0,3200,0,4,3200
1538,2023-12,4,0,3200,0,4,3200
1539,2023-10,8,2,6400,3600,10,10000
1540,2023-09,8,4,6400,7200,12,13600
1540,2023-12,3,0,2400,0,3,2400
1541,2023-08,3,0,2400,0,3,2400
1541,2023-11,4,0,3200,0,4,3200
1542,2023-10,0,5,0,9000,5,9000
1543,2023-01,0,6,0,10800,6,10800
1543,2023-02,0,2,0,3600,2,3600
1543,2023-03,0,5,0,9000,5,9000
1543,2023-04,0,4,0,7200,4,7200
1543,2023-05,0,3,0,4800,3,4800
1543,2023-06,0,4,0,7200,4,7200
1543,2023-07,0,5,0,9000,5,9000
1543,2023-08,0,4,0,7200,4,7200
1543,2023-09,0,3,0,5400,3,5400
1543,2023-10,0,3,0,5400,3,5400
1543,2023-11,0,6,0,10800,6,10800
1543,2023-12,0,4,0,7200,4,7200
1544,2023-01,0,4,0,7200,4,7200
1545,2023-02,6,0,4800,0,6,4800
1545,2023-03,7,0,5600,0,7,5600
1545,2023-04,6,0,4800,0,6,4800
1545,2023-05,0,6,0,9600,6,9600
1545,2023-06,7,0,5600,0,7,5600
1545,2023-07,4,0,3200,0,4,3200
1545,2023-08,5,0,4000,0,5,4000
1545,2023-09,7,0,5600,0,7,5600
1545,2023-10,8,0,6400,0,8,6400
1546,2023-07,6,3,4800,5400,9,10200
1546,2023-08,6,3,4800,5400,9,10200
1546,2023-09,6,3,4800,5400,9,10200
1546,2023-10,7,2,5600,3600,9,9200
1546,2023-11,6,0,4800,0,6,4800
1546,2023-12,6,0,4800,0,6,4800
1547,2023-07,0,1,0,1800,1,1800
1548,2023-05,1,10,800,16000,11,16800
1548,2023-06,5,0,4000,0,5,4000
1548,2023-07,8,0,6400,0,8,6400
1548,2023-08,7,0,5600,0,7,5600
1549,2023-06,1,3,800,5400,4,6200
1549,2023-07,1,3,800,5400,4,6200
1549,2023-10,1,3,800,5400,4,6200
1550,2023-01,12,0,9600,0,12,9600
1550,2023-02,10,0,8000,0,10,8000
1550,2023-07,13,0,10400,0,13,10400
1550,2023-08,13,0,10400,0,13,10400
1550,2023-09,11,0,8800,0,11,8800
1550,2023-10,12,0,9600,0,12,9600
1550,2023-11,10,0,8000,0,10,8000
1551,2023-01,5,0,4000,0,5,4000
1551,2023-02,7,0,5600,0,7,5600
1551,2023-03,4,0,3200,0,4,3200
1551,2023-04,7,0,5600,0,7,5600
1551,2023-05,3,0,2400,0,3,2400
1551,2023-06,8,0,7200,0,8,7200
1551,2023-07,5,0,4000,0,5,4000
1551,2023-08,8,0,6400,0,8,6400
1551,2023-09,7,0,5600,0,7,5600
1551,2023-10,8,0,6400,0,8,6400
1551,2023-11,5,0,4000,0,5,4000
1551,2023-12,6,0,4800,0,6,4800
1552,2023-01,8,0,6400,0,8,6400
1552,2023-02,7,0,5600,0,7,5600
1552,2023-03,4,0,3200,0,4,3200
1552,2023-05,3,3,2400,5000,6,7400
1552,2023-08,7,0,5600,0,7,5600
1552,2023-09,8,0,6400,0,8,6400
1552,2023-10,4,0,3200,0,4,3200
1552,2023-11,7,0,5600,0,7,5600
1552,2023-12,8,0,6400,0,8,6400
1553,2023-04,7,0,5600,0,7,5600
1553,2023-05,8,0,6400,0,8,6400
1553,2023-06,6,0,4800,0,6,4800
1553,2023-07,5,0,4800,0,5,4800
1553,2023-08,4,0,3200,0,4,3200
1553,2023-09,8,0,6400,0,8,6400
1553,2023-10,4,0,3200,0,4,3200
1554,2023-01,3,0,2400,0,3,2400
1554,2023-02,7,0,5600,0,7,5600
1554,2023-03,8,0,6400,0,8,6400
1554,2023-06,6,0,4800,0,6,4800
1554,2023-07,4,0,3200,0,4,3200
1554,2023-08,3,0,2400,0,3,2400
1554,2023-09,4,0,3200,0,4,3200
1554,2023-10,7,0,5600,0,7,5600
1554,2023-11,8,0,6400,0,8,6400
1554,2023-12,4,0,3200,0,4,3200
1555,2023-01,8,0,6400,0,8,6400
1555,2023-06,7,0,5600,0,7,5600
1555,2023-07,8,0,6400,0,8,6400
1555,2023-11,7,0,5600,0,7,5600
1555,2023-12,6,0,4800,0,6,4800
1556,2023-04,11,0,8800,0,11,8800
1556,2023-07,11,0,8800,0,11,8800
1556,2023-08,10,0,8000,0,10,8000
1556,2023-09,9,0,7200,0,9,7200
1556,2023-10,10,0,8000,0,10,8000
1556,2023-12,12,0,9600,0,12,9600
1557,2023-04,2,2,1600,3600,4,5200
1557,2023-05,1,3,800,4800,4,5600
1557,2023-06,3,1,2400,1800,4,4200
1557,2023-08,3,0,2400,0,3,2400
1557,2023-09,2,0,1600,0,2,1600
1557,2023-10,2,0,1600,0,2,1600
1557,2023-11,4,0,3200,0,4,3200
1557,2023-12,4,0,3200,0,4,3200
1558,2023-03,11,0,8800,0,11,8800
1558,2023-04,10,0,8000,0,10,8000
1558,2023-05,3,7,2400,11200,10,13600
1558,2023-06,10,0,8000,0,10,8000
1558,2023-07,10,0,8000,0,10,8000
1559,2023-08,0,2,0,3600,2,3600
1559,2023-09,0,4,0,7200,4,7200
1559,2023-10,0,6,0,10800,6,10800
1559,2023-11,0,4,0,7200,4,7200
1560,2023-09,3,5,2400,9000,8,11400
1560,2023-10,5,3,4000,5400,8,9400
1560,2023-11,2,6,1600,10800,8,12400
1560,2023-12,5,3,4000,5400,8,9400
1561,2023-05,4,4,3200,6400,8,9600
1561,2023-06,5,3,4000,5400,8,9400
1561,2023-09,4,4,3200,7200,8,10400
1561,2023-10,4,3,3200,5400,7,8600
1561,2023-11,8,0,6400,0,8,6400
1561,2023-12,8,0,7200,0,8,7200
1562,2023-01,6,0,4800,0,6,4800
1562,2023-02,7,0,5600,0,7,5600
1562,2023-03,8,0,6400,0,8,6400
1563,2023-01,13,1,10400,1800,14,12200
1563,2023-06,12,2,9600,3600,14,13200
1563,2023-07,14,0,11200,0,14,11200
1563,2023-08,12,2,9600,3600,14,13200
1563,2023-09,9,3,7200,5400,12,12600
1563,2023-10,12,1,9600,1800,13,11400
1563,2023-11,10,4,8000,7200,14,15200
1563,2023-12,11,3,8800,5400,14,14200
1564,2023-08,3,0,2400,0,3,2400
1564,2023-09,4,0,3200,0,4,3200
1564,2023-10,2,0,1600,0,2,1600
1564,2023-11,4,0,3200,0,4,3200
1564,2023-12,4,0,3200,0,4,3200
1565,2023-04,5,3,4000,5400,8,9400
1565,2023-05,6,2,4800,3200,8,8000
1565,2023-06,4,3,3200,5400,7,8600
1565,2023-07,7,1,5600,1800,8,7400
1566,2023-03,7,2,5600,3600,9,9200
1566,2023-04,6,4,4800,7200,10,12000
1566,2023-10,5,0,4000,0,5,4000
1567,2023-09,7,0,5600,0,7,5600
1567,2023-10,5,0,4000,0,5,4000
1567,2023-11,4,0,3200,0,4,3200
1568,2023-01,5,1,4000,1800,6,5800
1568,2023-02,4,3,3200,5400,7,8600
1568,2023-03,4,3,3200,5400,7,8600
1568,2023-04,4,3,3200,5400,7,8600
1568,2023-05,7,1,5600,1600,8,7200
1568,2023-06,7,1,5600,1800,8,7400
1568,2023-07,6,1,4800,1800,7,6600
1568,2023-11,6,1,4800,1800,7,6600
1568,2023-12,7,1,5600,1800,8,7400
1570,2023-02,14,0,11200,0,14,11200
1570,2023-03,12,0,9600,0,12,9600
1570,2023-04,14,0,11200,0,14,11200
1570,2023-05,9,0,7200,0,9,7200
1570,2023-06,12,0,9600,0,12,9600
1570,2023-07,10,0,8000,0,10,8000
1570,2023-08,11,0,8800,0,11,8800
1570,2023-09,14,0,11200,0,14,11200
1570,2023-10,13,0,10400,0,13,10400
1570,2023-11,10,0,8000,0,10,8000
1570,2023-12,10,0,8000,0,10,8000
1571,2023-03,4,0,3200,0,4,3200
1571,2023-04,2,2,1600,3600,4,5200
1571,2023-05,4,0,3200,0,4,3200
1571,2023-06,2,2,1600,3600,4,5200
1571,2023-07,3,1,2400,1800,4,4200
